id,wkt
,"POLYGON ((22.25653076171875 1.38428955078125, 22.022422375299396 1.4073472142973737, 21.797310642880642 1.4756341117677063, 21.589846482095226 1.5865260160181958, 21.40800262429489 1.735761413357393, 21.258767226955694 1.9176052711577278, 21.147875322705207 2.1250694319431425, 21.079588425234874 2.350181164361896, 21.05653076171875 2.58428955078125, 21.079588425234874 2.8183979372006043, 21.147875322705207 3.043509669619358, 21.258767226955694 3.2509738304047726, 21.408002624294895 3.432817688205107, 21.58984648209523 3.5820530855443042, 21.797310642880642 3.6929449897947944, 22.022422375299396 3.7612318872651267, 22.25653076171875 3.78428955078125, 23.36669921875 3.78428955078125, 23.600807605169354 3.7612318872651267, 23.825919337588108 3.6929449897947944, 24.033383498373524 3.5820530855443042, 24.215227356173855 3.432817688205107, 24.364462753513052 3.2509738304047726, 24.475354657763543 3.0435096696193575, 24.543641555233876 2.818397937200604, 24.56669921875 2.58428955078125, 24.543641555233876 2.350181164361896, 24.475354657763543 2.1250694319431425, 24.364462753513056 1.9176052711577274, 24.215227356173855 1.735761413357393, 24.03338349837352 1.5865260160181958, 23.825919337588108 1.4756341117677056, 23.600807605169354 1.4073472142973733, 23.36669921875 1.38428955078125, 22.25653076171875 1.38428955078125))"
,"POLYGON ((21.05653076171875 4.803140161106157, 21.079588425234874 5.037248547525511, 21.147875322705207 5.262360279944264, 21.258767226955694 5.469824440729679, 21.408002624294895 5.651668298530014, 21.58984648209523 5.800903695869211, 21.797310642880642 5.911795600119701, 22.022422375299396 5.9800824975900335, 22.25653076171875 6.003140161106157, 22.490639148138104 5.9800824975900335, 22.715750880556858 5.911795600119701, 22.92321504134227 5.800903695869211, 23.105058899142605 5.651668298530014, 23.254294296481806 5.469824440729679, 23.365186200732296 5.262360279944264, 23.433473098202626 5.03724854752551, 23.45653076171875 4.803140161106157, 23.45653076171875 2.58428955078125, 23.433473098202626 2.350181164361896, 23.365186200732293 2.1250694319431425, 23.254294296481802 1.9176052711577274, 23.105058899142605 1.735761413357393, 22.923215041342274 1.5865260160181958, 22.715750880556858 1.4756341117677059, 22.490639148138104 1.4073472142973735, 22.25653076171875 1.38428955078125, 22.022422375299396 1.4073472142973735, 21.797310642880642 1.4756341117677059, 21.58984648209523 1.5865260160181958, 21.408002624294895 1.7357614133573929, 21.258767226955694 1.9176052711577274, 21.147875322705207 2.1250694319431425, 21.079588425234874 2.3501811643618966, 21.05653076171875 2.58428955078125, 21.05653076171875 4.803140161106157))"
,"POLYGON ((19.07752685546875 4.478515625, 19.100584518984874 4.712624011419354, 19.168871416455207 4.9377357438381075, 19.279763320705694 5.145199904623523, 19.428998718044895 5.327043762423857, 19.61084257584523 5.476279159763054, 19.818306736630642 5.587171064013544, 20.043418469049396 5.655457961483877, 20.27752685546875 5.678515625, 20.511635241888104 5.655457961483877, 20.736746974306858 5.587171064013544, 20.94421113509227 5.476279159763054, 21.126054992892605 5.327043762423857, 21.275290390231806 5.145199904623523, 21.386182294482296 4.9377357438381075, 21.454469191952626 4.712624011419353, 21.47752685546875 4.478515625, 21.47752685546875 4.478473755597804, 21.454469191952626 4.24436536917845, 21.386182294482293 4.0192536367596965, 21.275290390231802 3.8117894759742814, 21.126054992892605 3.629945618173947, 20.944211135092274 3.48071022083475, 20.736746974306858 3.3698183165842597, 20.511635241888104 3.3015314191139273, 20.27752685546875 3.278473755597804, 20.043418469049396 3.3015314191139273, 19.818306736630642 3.3698183165842597, 19.61084257584523 3.48071022083475, 19.428998718044895 3.629945618173947, 19.279763320705694 3.8117894759742814, 19.168871416455207 4.0192536367596965, 19.100584518984874 4.244365369178451, 19.07752685546875 4.478473755597804, 19.07752685546875 4.478515625))"
,"POLYGON ((21.3551025390625 5.678515625, 21.589210925481854 5.655457961483877, 21.814322657900608 5.587171064013544, 22.021786818686024 5.476279159763054, 22.203630676486355 5.327043762423857, 22.352866073825552 5.145199904623523, 22.463757978076043 4.9377357438381075, 22.532044875546376 4.712624011419354, 22.5551025390625 4.478515625, 22.532044875546376 4.244407238580646, 22.463757978076043 4.0192955061618925, 22.352866073825556 3.8118313453764774, 22.203630676486355 3.629987487576143, 22.02178681868602 3.4807520902369458, 21.814322657900608 3.3698601859864556, 21.589210925481854 3.3015732885161233, 21.3551025390625 3.278515625, 20.27752685546875 3.278515625, 20.043418469049396 3.3015732885161237, 19.818306736630642 3.3698601859864565, 19.610842575845226 3.4807520902369458, 19.42899871804489 3.629987487576143, 19.279763320705694 3.811831345376478, 19.168871416455207 4.0192955061618925, 19.100584518984874 4.244407238580646, 19.07752685546875 4.478515625, 19.100584518984874 4.712624011419354, 19.168871416455207 4.9377357438381075, 19.279763320705694 5.145199904623523, 19.428998718044895 5.327043762423857, 19.61084257584523 5.476279159763054, 19.818306736630642 5.587171064013544, 20.043418469049396 5.655457961483877, 20.27752685546875 5.678515625, 21.3551025390625 5.678515625))"
,"POLYGON ((22.5551025390625 3.042480468750001, 22.532044875546376 2.808372082330647, 22.463757978076043 2.5832603499118933, 22.352866073825552 2.3757961891264783, 22.203630676486355 2.1939523313261438, 22.021786818686024 2.0447169339869466, 21.814322657900608 1.9338250297364568, 21.589210925481854 1.8655381322661244, 21.3551025390625 1.842480468750001, 21.120994152643146 1.8655381322661244, 20.895882420224392 1.9338250297364568, 20.68841825943898 2.0447169339869466, 20.506574401638645 2.1939523313261438, 20.357339004299444 2.3757961891264783, 20.246447100048957 2.5832603499118933, 20.178160202578624 2.8083720823306475, 20.1551025390625 3.042480468750001, 20.1551025390625 4.478515625, 20.178160202578624 4.712624011419354, 20.246447100048957 4.9377357438381075, 20.357339004299444 5.145199904623523, 20.506574401638645 5.327043762423857, 20.68841825943898 5.476279159763054, 20.895882420224392 5.587171064013544, 21.120994152643146 5.655457961483877, 21.3551025390625 5.678515625, 21.589210925481854 5.655457961483877, 21.814322657900608 5.587171064013544, 22.02178681868602 5.476279159763054, 22.203630676486355 5.327043762423857, 22.352866073825556 5.145199904623523, 22.463757978076046 4.9377357438381075, 22.532044875546376 4.712624011419353, 22.5551025390625 4.478515625, 22.5551025390625 3.042480468750001))"
,"POLYGON ((20.27752685546875 1.842480468750001, 20.043418469049396 1.8655381322661246, 19.818306736630642 1.9338250297364572, 19.610842575845226 2.0447169339869466, 19.42899871804489 2.1939523313261438, 19.279763320705694 2.3757961891264787, 19.168871416455207 2.5832603499118933, 19.100584518984874 2.808372082330647, 19.07752685546875 3.042480468750001, 19.100584518984874 3.276588855169355, 19.168871416455207 3.501700587588109, 19.279763320705694 3.7091647483735235, 19.428998718044895 3.891008606173858, 19.61084257584523 4.040244003513055, 19.818306736630642 4.151135907763545, 20.043418469049396 4.219422805233878, 20.27752685546875 4.242480468750001, 21.3551025390625 4.242480468750001, 21.589210925481854 4.219422805233878, 21.814322657900608 4.151135907763545, 22.021786818686024 4.040244003513055, 22.203630676486355 3.891008606173858, 22.352866073825552 3.7091647483735235, 22.463757978076043 3.5017005875881084, 22.532044875546376 3.2765888551693547, 22.5551025390625 3.042480468750001, 22.532044875546376 2.808372082330647, 22.463757978076043 2.5832603499118933, 22.352866073825556 2.3757961891264783, 22.203630676486355 2.1939523313261438, 22.02178681868602 2.0447169339869466, 21.814322657900608 1.9338250297364565, 21.589210925481854 1.8655381322661242, 21.3551025390625 1.842480468750001, 20.27752685546875 1.842480468750001))"
,"POLYGON ((19.07752685546875 4.478473755597804, 19.100584518984874 4.712582142017158, 19.168871416455207 4.937693874435912, 19.279763320705694 5.145158035221327, 19.428998718044895 5.327001893021661, 19.61084257584523 5.476237290360858, 19.818306736630642 5.587129194611348, 20.043418469049396 5.655416092081681, 20.27752685546875 5.678473755597804, 20.511635241888104 5.655416092081681, 20.736746974306858 5.587129194611348, 20.94421113509227 5.476237290360858, 21.126054992892605 5.327001893021661, 21.275290390231806 5.145158035221327, 21.386182294482296 4.937693874435912, 21.454469191952626 4.712582142017157, 21.47752685546875 4.478473755597804, 21.47752685546875 3.042480468750001, 21.454469191952626 2.808372082330647, 21.386182294482293 2.5832603499118933, 21.275290390231802 2.3757961891264783, 21.126054992892605 2.1939523313261438, 20.944211135092274 2.0447169339869466, 20.736746974306858 1.9338250297364568, 20.511635241888104 1.8655381322661244, 20.27752685546875 1.842480468750001, 20.043418469049396 1.8655381322661244, 19.818306736630642 1.9338250297364568, 19.61084257584523 2.0447169339869466, 19.428998718044895 2.1939523313261438, 19.279763320705694 2.3757961891264783, 19.168871416455207 2.5832603499118933, 19.100584518984874 2.8083720823306475, 19.07752685546875 3.042480468750001, 19.07752685546875 4.478473755597804))"
,"POLYGON ((17.5733154296875 7.731872558593752, 17.596373093203624 7.965980945013106, 17.664659990673957 8.19109267743186, 17.775551894924444 8.398556838217274, 17.924787292263645 8.580400696017609, 18.10663115006398 8.729636093356806, 18.314095310849392 8.840527997607296, 18.539207043268146 8.908814895077628, 18.7733154296875 8.931872558593751, 19.007423816106854 8.908814895077628, 19.232535548525608 8.840527997607296, 19.43999970931102 8.729636093356806, 19.621843567111355 8.580400696017609, 19.771078964450556 8.398556838217274, 19.881970868701046 8.19109267743186, 19.950257766171376 7.965980945013105, 19.9733154296875 7.731872558593752, 19.9733154296875 7.731781408630718, 19.950257766171376 7.497673022211364, 19.881970868701043 7.272561289792611, 19.771078964450552 7.065097129007196, 19.621843567111355 6.883253271206861, 19.439999709311024 6.734017873867664, 19.232535548525608 6.623125969617174, 19.007423816106854 6.554839072146842, 18.7733154296875 6.531781408630718, 18.539207043268146 6.554839072146842, 18.314095310849392 6.623125969617174, 18.10663115006398 6.734017873867664, 17.924787292263645 6.883253271206861, 17.775551894924444 7.065097129007196, 17.664659990673957 7.272561289792611, 17.596373093203624 7.497673022211365, 17.5733154296875 7.731781408630718, 17.5733154296875 7.731872558593752))"
,"POLYGON ((20.4346923828125 8.931872558593751, 20.668800769231854 8.908814895077628, 20.893912501650608 8.840527997607296, 21.101376662436024 8.729636093356806, 21.283220520236355 8.580400696017609, 21.432455917575552 8.398556838217274, 21.543347821826043 8.19109267743186, 21.611634719296376 7.965980945013106, 21.6346923828125 7.731872558593752, 21.611634719296376 7.4977641721743975, 21.543347821826043 7.272652439755644, 21.432455917575556 7.065188278970229, 21.283220520236355 6.883344421169895, 21.10137666243602 6.7341090238306975, 20.893912501650608 6.623217119580207, 20.668800769231854 6.554930222109875, 20.4346923828125 6.531872558593752, 18.7733154296875 6.531872558593752, 18.539207043268146 6.554930222109876, 18.314095310849392 6.623217119580208, 18.106631150063976 6.7341090238306975, 17.92478729226364 6.883344421169895, 17.775551894924444 7.065188278970229, 17.664659990673957 7.272652439755644, 17.596373093203624 7.4977641721743975, 17.5733154296875 7.731872558593752, 17.596373093203624 7.965980945013106, 17.664659990673957 8.19109267743186, 17.775551894924444 8.398556838217274, 17.924787292263645 8.580400696017609, 18.10663115006398 8.729636093356806, 18.314095310849392 8.840527997607296, 18.539207043268146 8.90881489507763, 18.7733154296875 8.931872558593751, 20.4346923828125 8.931872558593751))"
,"POLYGON ((21.6346923828125 5.33111572265625, 21.611634719296376 5.097007336236896, 21.543347821826043 4.8718956038181425, 21.432455917575552 4.664431443032727, 21.283220520236355 4.482587585232393, 21.101376662436024 4.333352187893196, 20.893912501650608 4.222460283642706, 20.668800769231854 4.154173386172373, 20.4346923828125 4.13111572265625, 20.200583996393146 4.154173386172373, 19.975472263974392 4.222460283642706, 19.76800810318898 4.333352187893196, 19.586164245388645 4.482587585232393, 19.436928848049444 4.664431443032727, 19.326036943798957 4.8718956038181425, 19.257750046328624 5.097007336236897, 19.2346923828125 5.33111572265625, 19.2346923828125 7.731872558593752, 19.257750046328624 7.965980945013106, 19.326036943798957 8.19109267743186, 19.436928848049444 8.398556838217274, 19.586164245388645 8.580400696017609, 19.76800810318898 8.729636093356806, 19.975472263974392 8.840527997607296, 20.200583996393146 8.908814895077628, 20.4346923828125 8.931872558593751, 20.668800769231854 8.908814895077628, 20.893912501650608 8.840527997607296, 21.10137666243602 8.729636093356806, 21.283220520236355 8.580400696017609, 21.432455917575556 8.398556838217274, 21.543347821826046 8.19109267743186, 21.611634719296376 7.965980945013105, 21.6346923828125 7.731872558593752, 21.6346923828125 5.33111572265625))"
,"POLYGON ((18.7733154296875 4.13111572265625, 18.539207043268146 4.154173386172374, 18.314095310849392 4.2224602836427065, 18.106631150063976 4.333352187893196, 17.92478729226364 4.482587585232393, 17.775551894924444 4.664431443032727, 17.664659990673957 4.8718956038181425, 17.596373093203624 5.097007336236896, 17.5733154296875 5.33111572265625, 17.596373093203624 5.565224109075604, 17.664659990673957 5.7903358414943575, 17.775551894924444 5.997800002279773, 17.924787292263645 6.179643860080107, 18.10663115006398 6.328879257419304, 18.314095310849392 6.439771161669794, 18.539207043268146 6.508058059140127, 18.7733154296875 6.53111572265625, 20.4346923828125 6.53111572265625, 20.668800769231854 6.508058059140127, 20.893912501650608 6.439771161669794, 21.101376662436024 6.328879257419304, 21.283220520236355 6.179643860080107, 21.432455917575552 5.997800002279773, 21.543347821826043 5.7903358414943575, 21.611634719296376 5.565224109075604, 21.6346923828125 5.33111572265625, 21.611634719296376 5.097007336236896, 21.543347821826043 4.8718956038181425, 21.432455917575556 4.664431443032727, 21.283220520236355 4.482587585232393, 21.10137666243602 4.333352187893196, 20.893912501650608 4.222460283642706, 20.668800769231854 4.154173386172373, 20.4346923828125 4.13111572265625, 18.7733154296875 4.13111572265625))"
